"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,        1642,      -4.627771638,      -1.626365806,      -1.457524407,       3.844303634,               -32
          0,           0,        1643,       -4.62502535,      -1.570919663,      -1.446588797,       3.863770657,               -32
          0,           0,        1644,      -4.594554307,      -1.612366794,      -1.472869595,       3.871619379,               -32
          0,           0,        1645,      -4.591715816,      -1.529757892,      -1.414069551,       3.879601354,               -32
          0,           0,        1646,      -4.586019384,      -1.570274677,      -1.479409523,       3.876095615,               -32
          0,           0,        1647,      -4.579960291,      -1.534023116,      -1.418157905,       3.873522226,               -32
          0,           0,        1648,      -4.544751299,      -1.576267833,      -1.485536989,       3.864673615,               -32
          0,           0,        1649,      -4.538401858,      -1.539872623,      -1.404949546,       3.853787223,               -32
          0,           0,        1650,      -4.530165793,      -1.601021266,      -1.466181272,       3.849435887,               -32
          0,           0,        1651,      -4.522565631,      -1.558122365,      -1.384739695,        3.85634501,               -32
          0,           0,        1652,      -4.484733418,      -1.609215786,      -1.415255646,       3.881785648,               -32
          0,           0,        1653,      -4.479517426,      -1.563570972,      -1.416363612,       3.855994943,               -32
          0,           0,        1654,      -4.442897078,      -1.600243951,      -1.421344914,       3.865405587,               -32
          0,           0,        1655,      -4.436370225,       -1.54747232,      -1.406429702,       3.837263616,               -32
          0,           0,        1656,       -4.40010512,      -1.579420159,       -1.39750642,       3.833678883,               -32
          0,           0,        1657,      -4.394360498,       -1.54704272,      -1.379181871,       3.850978687,               -32
          0,           0,        1658,      -4.358212647,      -1.564075819,       -1.35428443,         3.8554778,               -32
          0,           0,        1659,       -4.36062445,       -1.54584263,      -1.344409909,       3.828182241,               -32
          0,           0,        1660,       -4.33156052,      -1.528132679,      -1.311826499,       3.850648876,               -32
          0,           0,        1661,      -4.306084624,      -1.543850081,      -1.276007749,       3.832145587,               -32
          0,           0,        1662,      -4.308876179,      -1.538029175,      -1.284745969,       3.835440374,               -32
          0,           0,        1663,      -4.278328532,      -1.517658081,      -1.238737004,       3.824978078,               -32
          0,           0,        1664,      -4.278824681,       -1.52195869,      -1.242174943,       3.830929805,               -32
          0,           0,        1665,      -4.280621321,      -1.507848973,      -1.227232579,       3.826168894,               -32
          0,           0,        1666,      -4.252773777,      -1.513768977,       -1.21661242,       3.828240818,               -32
          0,           0,        1667,      -4.228369588,       -1.49247843,      -1.195128312,       3.824978009,               -32
          0,           0,        1668,      -4.236529378,      -1.503295367,      -1.210303868,       3.824033215,               -32
          0,           0,        1669,      -4.211260443,      -1.462571412,      -1.161446987,       3.830938212,               -32
          0,           0,        1670,       -4.22297931,      -1.475505499,      -1.154740635,       3.824572812,               -32
          0,           0,        1671,      -4.202252667,      -1.457325834,      -1.148708169,       3.825506186,               -32
          0,           0,        1672,      -4.185046331,      -1.466662455,      -1.130464048,       3.823980307,               -32
          0,           0,        1673,      -4.196806284,      -1.474549331,      -1.154462981,       3.825441172,               -32
          0,           0,        1674,      -4.175329053,      -1.439627597,      -1.101542517,       3.832502226,               -32
          0,           0,        1675,      -4.190178365,       -1.43518188,      -1.100646163,       3.825214757,               -32
          0,           0,        1676,       -4.16987187,      -1.464777738,      -1.111674113,       3.823935005,               -32
          0,           0,        1677,      -4.153316044,      -1.444989506,      -1.090582527,       3.825287108,               -32
          0,           0,        1678,       -4.13789466,      -1.429793055,      -1.067053736,       3.825433915,               -32
          0,           0,        1679,      -4.121488437,      -1.430247928,       -1.06354124,       3.826501454,               -32
          0,           0,        1680,      -4.111460171,      -1.383643389,      -1.023264649,       3.844348327,               -32
          0,           0,        1681,      -4.130587229,      -1.360448402,       -1.01247446,       3.850249398,               -32
          0,           0,        1682,      -4.112061291,      -1.385243671,      -1.024144436,       3.868374617,               -32
          0,           0,        1683,        -4.1021094,      -1.416395235,      -1.038151763,       3.841386584,               -32
          0,           0,        1684,      -4.091089181,      -1.413697532,      -1.037259541,       3.836028453,               -32
          0,           0,        1685,      -4.080041101,      -1.446946326,       -1.05097008,       3.827837957,               -32
          0,           0,        1686,      -4.072547919,      -1.437401616,      -1.035484585,       3.832521426,               -32
          0,           0,        1687,       -4.09688275,      -1.446445966,      -1.056999117,       3.836683695,               -32
          0,           0,        1688,      -4.085993806,      -1.445280277,       -1.04730164,       3.825427527,               -32
          0,           0,        1689,       -4.07576173,      -1.457560219,      -1.050688879,       3.824652487,               -32
          0,           0,        1690,      -4.067510524,      -1.465995858,      -1.045024859,       3.824205927,               -32
          0,           0,        1691,      -4.093775832,      -1.485311511,      -1.068250521,       3.824135575,               -32
          0,           0,        1692,      -4.082939206,      -1.495451273,      -1.055952754,       3.823496767,               -32
          0,           0,        1693,      -4.071836028,      -1.479793187,      -1.052310626,       3.823546535,               -32
          0,           0,        1694,      -4.062620148,      -1.484963343,      -1.044478494,       3.823162897,               -32
          0,           0,        1695,      -4.060659294,       -1.47897001,      -1.036253723,       3.823135294,               -32
          0,           0,        1696,      -4.054247855,       -1.48055452,      -1.030469089,       3.822931176,               -32
          0,           0,        1697,      -4.047619645,      -1.469406605,      -1.028802815,       3.822924056,               -32
          0,           0,        1698,      -4.041523591,      -1.465489257,      -1.023981363,       3.822894996,               -32
          0,           0,        1699,      -4.070564228,      -1.489237358,      -1.050798221,       3.822798424,               -32
          0,           0,        1700,      -4.060848014,      -1.480776693,      -1.041903687,       3.822767817,               -32
          0,           0,        1701,      -4.051959496,      -1.469805946,      -1.036670551,        3.82276294,               -32
          0,           0,        1702,      -4.044209523,      -1.461383255,      -1.030952591,       3.822782106,               -32
          0,           0,        1703,      -4.047398754,      -1.457709948,      -1.018084812,       3.822747473,               -32
          0,           0,        1704,      -4.043094656,      -1.451852077,      -1.015593864,       3.822726112,               -32
          0,           0,        1705,      -4.039011737,      -1.444580725,      -1.014478969,       3.822721874,               -32
          0,           0,        1706,       -4.03550151,      -1.436355643,      -1.012942993,       3.822729706,               -32
          0,           0,        1707,       -4.03258671,      -1.425377255,      -1.011621752,        3.82272765,               -32
          0,           0,        1708,      -4.030154413,      -1.413352862,      -1.010069852,       3.822733988,               -32
          0,           0,        1709,      -4.038503369,      -1.405279492,      -1.000682238,       3.822683314,               -32
          0,           0,        1710,      -4.037771478,      -1.394209193,     -0.9963372212,       3.822667446,               -32
          0,           0,        1711,       -4.03632054,       -1.38079121,     -0.9955880531,       3.822667815,               -32
          0,           0,        1712,      -4.034990514,      -1.365636089,     -0.9928878553,       3.822693207,               -32
          0,           0,        1713,      -4.033768009,      -1.331696304,     -0.9764489228,       3.822692365,               -32
          0,           0,        1714,      -4.032251232,      -1.288335194,     -0.9571400654,       3.822732197,               -32
          0,           0,        1715,      -4.031518625,      -1.280335512,     -0.9537496609,       3.822744089,               -32
          0,           0,        1716,       -4.03130294,      -1.252031383,     -0.9592548602,       3.822731054,               -32
          0,           0,        1717,      -4.031539082,      -1.253647582,     -0.9667652016,       3.822722926,               -32
          0,           0,        1718,      -4.032378086,       -1.25984385,     -0.9742761695,       3.822700173,               -32
          0,           0,        1719,      -4.033702956,      -1.264151121,      -0.982171284,       3.822674554,               -32
          0,           0,        1720,       -4.03517199,      -1.268649105,     -0.9898188805,       3.822646027,               -32
          0,           0,        1721,      -4.036411275,      -1.271582593,     -0.9975798468,        3.82261401,               -32
          0,           0,        1722,      -4.038593166,       -1.27671816,      -1.005020401,       3.822611103,               -32
          0,           0,        1723,      -4.040980131,      -1.286826702,      -1.009511099,       3.822585847,               -32
          0,           0,        1724,      -4.043363962,      -1.294715522,      -1.014216327,       3.822553487,               -32
          0,           0,        1725,      -4.045774444,      -1.299320487,      -1.018919516,       3.822523669,               -32
          0,           0,        1726,      -4.048215323,      -1.302318121,      -1.024206917,       3.822497885,               -32
          0,           0,        1727,      -4.050651397,      -1.302999117,      -1.028651264,       3.822472925,               -32
          0,           0,        1728,      -4.053101909,      -1.303423237,      -1.033400461,       3.822450149,               -32
          0,           0,        1729,      -4.055525963,      -1.302705742,      -1.037714413,       3.822428091,               -32
          0,           0,        1730,      -4.057935436,       -1.30229034,      -1.042412267,       3.822407886,               -32
          0,           0,        1731,      -4.060518461,      -1.300932122,      -1.046293023,       3.822388022,               -32
          0,           0,        1732,      -4.062849641,      -1.299911126,      -1.050170097,       3.822369736,               -32
          0,           0,        1733,      -4.064982659,      -1.298840996,      -1.053899889,       3.822353755,               -32
          0,           0,        1734,      -4.067111962,      -1.297635705,      -1.057908692,       3.822336583,               -32
          0,           0,        1735,      -4.069202386,       -1.29602354,      -1.060829642,       3.822321742,               -32
          0,           0,        1736,      -4.071289778,      -1.294683402,      -1.063287485,       3.822308365,               -32
          0,           0,        1737,      -4.073360146,      -1.293009071,      -1.065155591,       3.822295535,               -32
          0,           0,        1738,      -4.075407978,      -1.291575021,      -1.066746742,       3.822283541,               -32
          0,           0,        1739,      -4.077461005,      -1.289937849,      -1.067901577,       3.822271948,               -32
          0,           0,        1740,      -4.079525814,      -1.288645877,      -1.068970058,       3.822261072,               -32
          0,           0,        1741,      -4.081587803,      -1.287254909,       -1.06978207,        3.82225071,               -32
          0,           0,        1742,      -4.083636757,      -1.286239137,       -1.07071887,        3.82224109,               -32
          0,           0,        1743,      -4.085665418,      -1.284983829,      -1.071345976,       3.822232255,               -32
          0,           0,        1744,       -4.08767603,      -1.284038379,      -1.072153258,       3.822224215,               -32
          0,           0,        1745,      -4.089663359,      -1.282035563,      -1.072371934,       3.822218196,               -32
          0,           0,        1746,      -4.091656243,      -1.280321697,      -1.073855397,       3.822211417,               -32
          0,           0,        1747,      -4.093527471,      -1.261514095,      -1.069340212,       3.822221193,               -32
          0,           0,        1748,      -4.095634231,      -1.274971209,      -1.075898498,       3.822197942,               -32
          0,           0,        1749,      -4.097484036,      -1.275100869,      -1.077391778,       3.822183673,               -32
          0,           0,        1750,      -4.099003616,      -1.275613778,      -1.077154269,       3.822181597,               -32
          0,           0,        1751,       -4.10042969,      -1.276416049,      -1.076385236,       3.822177104,               -32
          0,           0,        1752,      -4.101857298,      -1.277340744,      -1.075358938,       3.822173121,               -32
          0,           0,        1753,      -4.103260202,      -1.278295805,      -1.074187353,       3.822169809,               -32
          0,           0,        1754,      -4.104388312,      -1.278945963,      -1.072834507,       3.822167517,               -32
          0,           0,        1755,      -4.105709862,      -1.279584471,      -1.071321582,       3.822165984,               -32
          0,           0,        1756,      -4.106982432,      -1.279778183,      -1.069522629,       3.822165055,               -32
          0,           0,        1757,      -4.108206879,      -1.279083271,      -1.067321831,       3.822165107,               -32
          0,           0,        1758,      -4.109395163,      -1.276835316,      -1.064183931,        3.82216622,               -32
          0,           0,        1759,       -4.11054581,      -1.271192213,      -1.059017711,       3.822168793,               -32
          0,           0,        1760,      -4.111605132,      -1.256487527,      -1.043601153,       3.822173947,               -32
          0,           0,        1761,      -4.112799892,      -1.257278164,      -1.047086363,       3.822175092,               -32
          0,           0,        1762,       -4.11396752,      -1.258043059,      -1.049905043,       3.822176369,               -32
          0,           0,        1763,      -4.115056423,      -1.256603929,      -1.049918872,       3.822179483,               -32
          0,           0,        1764,       -4.11610492,      -1.221782142,      -1.049785448,       3.822242857,               -32
          0,           0,        1765,      -4.117183419,      -1.222849539,      -1.051516542,       3.822242944,               -32
          0,           0,        1766,      -4.118224711,      -1.224173759,      -1.053002061,       3.822244577,               -32
          0,           0,        1767,      -4.119231955,      -1.225565895,      -1.054353471,       3.822247494,               -32
          0,           0,        1768,      -4.120207027,       -1.22688931,      -1.055648009,       3.822251365,               -32
          0,           0,        1769,      -4.121150594,      -1.228046528,      -1.056934035,       3.822255931,               -32
          0,           0,        1770,      -4.122062233,      -1.228966281,      -1.058236354,       3.822260985,               -32
          0,           0,        1771,      -4.122941398,      -1.229591058,       -1.05956071,       3.822266391,               -32
          0,           0,        1772,       -4.12378715,      -1.229865961,      -1.060896299,       3.822272063,               -32
          0,           0,        1773,      -4.124599117,      -1.229728299,      -1.062216036,       3.822277955,               -32
          0,           0,        1774,       -4.12537766,      -1.229096217,      -1.063471832,       3.822284047,               -32
          0,           0,        1775,      -4.126123763,       -1.22785373,      -1.064582083,       3.822290341,               -32
          0,           0,        1776,      -4.126839537,      -1.225827672,       -1.06540355,       3.822296853,               -32
          0,           0,        1777,      -4.127527774,      -1.222750401,      -1.065669521,       3.822303635,               -32
          0,           0,        1778,      -4.128192917,      -1.218192524,      -1.064852824,       3.822310784,               -32
          0,           0,        1779,      -4.128833108,      -1.211428866,      -1.061812814,       3.822318507,               -32
          0,           0,        1780,      -4.129435835,      -1.201220139,       -1.05401451,       3.822327223,               -32
          0,           0,        1781,      -4.129894204,      -1.185577576,      -1.035843318,       3.822337524,               -32
          0,           0,        1782,      -4.128974415,      -1.165243259,      -1.001057038,       3.822351984,               -32
          0,           0,        1783,       -4.12928661,      -1.166937524,      -1.002706269,        3.82235972,               -32
          0,           0,        1784,      -4.129577366,      -1.168530539,      -1.004331978,       3.822368167,               -32
          0,           0,        1785,      -4.129823054,      -1.170037065,      -1.005759218,       3.822376141,               -32
          0,           0,        1786,      -4.130058533,      -1.171303523,       -1.00653903,       3.822384244,               -32
          0,           0,        1787,      -4.130472628,      -1.172475315,      -1.006629107,       3.822391646,               -32
          0,           0,        1788,      -4.130810813,      -1.173797207,      -1.006978387,        3.82239954,               -32
          0,           0,        1789,      -4.130487363,      -1.225786039,     -0.9917251368,       3.822396932,               -32
          0,           0,        1790,      -4.131007997,      -1.227021753,     -0.9925224794,       3.822403795,               -32
          0,           0,        1791,      -4.131864016,      -1.228170429,      -0.990607057,       3.822405371,               -32
          0,           0,        1792,       -4.13193747,       -1.22916329,     -0.9942776616,       3.822402785,               -32
          0,           0,        1793,      -4.131874723,      -1.230537574,     -0.9966553811,       3.822415504,               -32
          0,           0,        1794,      -4.131706389,      -1.231940376,     -0.9986658152,       3.822426876,               -32
          0,           0,        1795,      -4.131431724,       -1.23344423,      -1.000362976,       3.822438376,               -32
          0,           0,        1796,      -4.130979054,      -1.277265701,       -1.00817376,       3.822459945,               -32
          0,           0,        1797,      -4.129740013,      -1.279583423,      -1.038232977,        3.82246205,               -32
          0,           0,        1798,      -4.129356884,      -1.185412345,      -1.067777817,       3.822451461,               -32
          0,           0,        1799,      -4.128920932,      -1.206105314,     -0.9819116948,       3.822459572,               -32
          0,           0,        1800,      -4.129459833,      -1.186477208,      -1.024158635,       3.822499751,               -32
          0,           0,        1801,      -4.130374289,      -1.178102388,      -1.032652728,       3.822446473,               -32
          0,           0,        1802,       -4.13033753,      -1.182802786,      -1.038004513,       3.822489341,               -32
          0,           0,        1803,      -4.140802517,      -1.237522214,     -0.9269121945,       3.822333985,               -32
          0,           0,        1804,       -4.14103809,      -1.252810086,     -0.9329716897,       3.822325359,               -32
          0,           0,        1805,      -4.140768158,      -1.254629307,     -0.9361226836,       3.822329008,               -32
          0,           0,        1806,      -4.140166889,      -1.257650642,     -0.9429934717,       3.822342437,               -32
          0,           0,        1807,       -4.13958713,      -1.258400673,     -0.9407501993,       3.822354526,               -32
          0,           0,        1808,      -4.138877737,      -1.260361844,     -0.9411221528,       3.822365886,               -32
          0,           0,        1809,      -4.138110576,      -1.261135176,      -0.940737014,       3.822376895,               -32
          0,           0,        1810,      -4.137431943,      -1.231334557,      -1.001381932,       3.822398996,               -32
          0,           0,        1811,      -4.136466258,      -1.231079046,      -1.008453435,       3.822397413,               -32
          0,           0,        1812,      -4.136198626,      -1.226023331,     -0.9576269768,       3.822410867,               -32
          0,           0,        1813,      -4.135539751,     -0.7781288657,     -0.8377092186,       3.824114912,               -32
          0,           0,        1814,      -4.131480792,      -0.793570048,     -0.8674284022,       3.823940589,               -32
          0,           0,        1815,      -4.129723353,     -0.7896225088,     -0.6820842363,       3.826615849,               -32
          0,           0,        1816,      -4.129328145,     -0.8108954165,     -0.6838348301,        3.82453812,               -32
          0,           0,        1817,      -4.127740874,      -0.795544014,     -0.6616007967,        3.82547796,               -32
          0,           0,        1818,       -4.12766339,     -0.8166667771,     -0.7574373844,       3.825244808,               -32
          0,           0,        1819,      -4.127263205,     -0.8144869746,     -0.7988468397,       3.823269579,               -32
          0,           0,        1820,      -4.128769446,     -0.8192437561,     -0.8078041358,       3.823256273,               -32
          0,           0,        1821,      -4.130127928,     -0.8167540011,     -0.8107730701,        3.82308975,               -32
          0,           0,        1822,      -4.132406862,      -0.818680349,     -0.8149367271,       3.823071468,               -32
          0,           0,        1823,       -4.13457642,     -0.8176798386,     -0.8177952481,       3.823002147,               -32
          0,           0,        1824,      -4.136620667,     -0.8183662444,     -0.8206516267,       3.822961486,               -32
          0,           0,        1825,       -4.13834657,      -0.818796942,     -0.8230372698,       3.822920593,               -32
          0,           0,        1826,      -4.139681049,     -0.8196756392,     -0.8253598683,       3.822880378,               -32
          0,           0,        1827,      -4.140740347,     -0.8205836559,     -0.8273698229,       3.822846629,               -32
          0,           0,        1828,      -4.141696746,     -0.8241977451,     -0.8324115349,       3.822813242,               -32
          0,           0,        1829,      -4.142092671,     -0.8272534029,     -0.8365615559,       3.822790857,               -32
          0,           0,        1830,      -4.142167277,     -0.8299426013,     -0.8401892713,       3.822770356,               -32
          0,           0,        1831,      -4.142379927,     -0.8328251221,     -0.8434443221,       3.822756394,               -32
          0,           0,        1832,      -4.142242311,     -0.8349677388,     -0.8458564643,       3.822750039,               -32
          0,           0,        1833,       -4.14205673,     -0.8367947396,     -0.8482578019,       3.822741039,               -32
          0,           0,        1834,      -4.141868278,     -0.8381985435,     -0.8497299583,       3.822740846,               -32
          0,           0,        1835,      -4.141823682,     -0.8392150207,     -0.8470427952,       3.822738021,               -32
          0,           0,        1836,      -4.141691392,     -0.8402168335,     -0.8490650942,       3.822732894,               -32
          0,           0,        1837,       -4.14159405,     -0.8410172952,     -0.8509225413,       3.822728485,               -32
          0,           0,        1838,      -4.141534615,     -0.8415949533,      -0.852584624,       3.822724143,               -32
          0,           0,        1839,      -4.141524804,     -0.8420059725,     -0.8541213177,       3.822720209,               -32
          0,           0,        1840,      -4.141571525,     -0.8424267075,     -0.8554298791,       3.822715735,               -32
          0,           0,        1841,      -4.141252859,      -0.842692637,     -0.8568150807,       3.822712716,               -32
          0,           0,        1842,      -4.140220586,     -0.8428103841,     -0.8581700204,       3.822711324,               -32
          0,           0,        1843,      -4.140401939,     -0.8428945036,     -0.8595824615,       3.822709896,               -32
          0,           0,        1844,      -4.140555662,     -0.8428976452,     -0.8609357876,       3.822709339,               -32
          0,           0,        1845,       -4.14067644,     -0.8428180723,     -0.8621880343,       3.822709461,               -32
          0,           0,        1846,       -4.13931264,     -0.8425643898,     -0.8633609464,       3.822710733,               -32
          0,           0,        1847,      -4.139329798,      -0.842494696,     -0.8438533069,       3.822729591,               -32
          0,           0,        1848,      -4.139136805,     -0.8426174312,     -0.8458702131,       3.822731317,               -32
          0,           0,        1849,      -4.138877293,     -0.8428340057,     -0.8477716916,       3.822735384,               -32
          0,           0,        1850,      -4.138532563,     -0.8430551865,      -0.849502026,       3.822740407,               -32
          0,           0,        1851,       -4.13805542,     -0.8433642023,     -0.8510449036,       3.822746381,               -32
          0,           0,        1852,      -4.137569918,     -0.8435764013,     -0.8526453755,       3.822752726,               -32
          0,           0,        1853,      -4.137001777,     -0.8438048598,     -0.8541859338,       3.822759847,               -32
          0,           0,        1854,      -4.136361689,     -0.8440128481,     -0.8556409271,       3.822767549,               -32
          0,           0,        1855,       -4.13566434,     -0.8442017457,     -0.8570283427,       3.822775435,               -32
          0,           0,        1856,      -4.134917187,     -0.8443657229,     -0.8583410964,       3.822783351,               -32
          0,           0,        1857,      -4.134121639,     -0.8445377379,     -0.8595897304,       3.822791765,               -32
          0,           0,        1858,      -4.133308332,     -0.8446714553,     -0.8607712593,       3.822799766,               -32
          0,           0,        1859,      -4.132486642,     -0.8447859953,     -0.8618884183,       3.822807286,               -32
          0,           0,        1860,      -4.131662762,      -0.844885644,      -0.862935263,       3.822814434,               -32
          0,           0,        1861,      -4.130840465,     -0.8449746404,      -0.863908563,       3.822821204,               -32
          0,           0,        1862,      -4.130022637,     -0.8450556403,     -0.8648037762,       3.822827622,               -32
          0,           0,        1863,      -4.129210075,     -0.8451316938,     -0.8656170013,       3.822833689,               -32
          0,           0,        1864,      -4.128485485,     -0.8457745037,     -0.8670835402,       3.823006855,               -32
          0,           0,        1865,      -4.129884682,     -0.8443482589,     -0.8631586991,        3.82284218,               -32
          0,           0,        1866,      -4.140056846,     -0.8456133091,     -0.8614335232,       3.822758275,               -32
          0,           0,        1867,      -4.140399386,     -0.8458700432,     -0.8630161163,       3.822716128,               -32
          0,           0,        1868,      -4.143604681,     -0.8463779844,     -0.8626540934,       3.822732518,               -32
          0,           0,        1869,      -4.142770914,     -0.8471064496,     -0.8629547432,       3.822719007,               -32
          0,           0,        1870,      -4.141817569,     -0.8477261824,     -0.8598978639,       3.822727935,               -32
          0,           0,        1871,      -4.140563762,     -0.8472499216,     -0.8538137267,       3.822735479,               -32
          0,           0,        1872,      -4.139303136,     -0.8488167254,     -0.8510175319,       3.822694939,               -32
          0,           0,        1873,       -4.13747703,     -0.8482911149,     -0.8510792155,       3.822779557,               -32
          0,           0,        1874,      -4.136007416,     -0.8490714092,     -0.8487911709,       3.822787178,               -32
          0,           0,        1875,      -4.134339602,     -0.8492402332,     -0.8476466475,       3.822798693,               -32
          0,           0,        1876,      -4.143543333,     -0.8518050917,     -0.8580935264,       3.822710726,               -32
          0,           0,        1877,      -4.142106967,     -0.8485792271,     -0.8477938232,       3.822614124,               -32
          0,           0,        1878,      -4.140975806,     -0.8455969128,     -0.8432951353,       3.823247279,               -32
          0,           0,        1879,      -4.140240485,     -0.8408720894,     -0.7844085317,       3.823498978,               -32
          0,           0,        1880,      -4.136956671,     -0.8482819415,     -0.8469711745,         3.8234982,               -32
          0,           0,        1881,      -4.136911564,     -0.8415265776,     -0.8230811034,       3.823420389,               -32
          0,           0,        1882,      -4.141934321,     -0.7063689717,     -0.3345288402,       3.867655711,               -32
          0,           0,        1883,      -4.137814946,     -0.6802106206,     -0.1916587302,       3.899203599,               -32
          0,           0,        1884,      -4.129446439,     -0.6549069819,     0.07914204724,       4.021585852,               -32
          0,           0,        1885,      -4.118620508,      -0.640729751,      0.1775471298,       4.107367215,               -32
          0,           0,        1886,      -4.119844128,     -0.6444459398,     0.01566013688,       4.014822948,               -32
          0,           0,        1887,      -4.116630093,     -0.6173264621,    0.007148993385,       3.985825184,               -32
          0,           0,        1888,      -4.109441168,     -0.6509733422,      -0.171707288,       3.984991703,               -32
          0,           0,        1889,      -4.104916631,     -0.6392122057,     -0.1257198947,       3.983578424,               -32
          0,           0,        1890,      -4.098653549,     -0.6354973937,     -0.1199014782,       3.988235789,               -32
          0,           0,        1891,      -4.087755357,     -0.6298384387,     -0.1351711917,       3.979808526,               -32
          0,           0,        1892,       -4.08548206,     -0.6279194789,     -0.1468790003,       3.979310702,               -32
          0,           0,        1893,      -4.084677589,     -0.5593917012,     -0.1241853806,       3.985629477,               -32
          0,           0,        1894,      -4.086231892,     -0.5609766817,     -0.1316446579,       3.985215395,               -32
          0,           0,        1895,      -4.083408061,     -0.5578975411,     -0.1236343383,       3.981635824,               -32
          0,           0,        1896,      -4.079596029,     -0.5882230665,      -0.186726494,       3.982158446,               -32
          0,           0,        1897,      -4.079006715,     -0.5841576836,     -0.1945773112,       3.977955792,               -32
          0,           0,        1898,      -4.080965679,      -0.373437101,      0.0736794978,       4.066399731,               -32
          0,           0,        1899,      -4.083747941,     -0.3678963326,      0.1049897003,       4.077344898,               -32
          0,           0,        1900,      -4.084472955,     -0.5847798192,     -0.1261319271,       3.977405134,               -32
          0,           0,        1901,      -4.089724279,     -0.5573681364,     -0.1954910893,       3.966562319,               -32
          0,           0,        1902,      -4.091683156,       -0.45860609,     -0.1337888278,       3.970127808,               -32
          0,           0,        1903,      -4.097631324,     -0.5356956348,     -0.1406979879,       4.003289688,               -32
          0,           0,        1904,       -4.10289342,     -0.5239539382,    -0.06310684244,       4.019126411,               -32
          0,           0,        1905,      -4.106358268,     -0.5828035609,    -0.09826978834,       4.005002769,               -32
          0,           0,        1906,       -4.10464336,     -0.5615975784,     -0.1268310522,       4.022928876,               -32
          0,           0,        1907,      -4.104965328,      -0.482459889,    -0.05567957426,       4.008763637,               -32
          0,           0,        1908,      -4.107423867,     -0.4192279542,    -0.02826317119,       4.033478941,               -32
          0,           0,        1909,      -4.110781089,     -0.4475882907,    -0.03541717467,       4.026474253,               -32
          0,           0,        1910,       -4.11363868,     -0.4535966563,    -0.07133796447,       3.996313871,               -32
          0,           0,        1911,      -4.116239918,     -0.4538141774,    -0.09682634979,       3.973019006,               -32
          0,           0,        1912,      -4.119510802,     -0.4562318795,    -0.07064820949,       3.964563226,               -32
          0,           0,        1913,      -4.115865683,     -0.4691143032,     -0.0774505185,       3.959926397,               -32
          0,           0,        1914,      -4.116188228,     -0.4801598735,    -0.07158083594,        3.93126723,               -32
          0,           0,        1915,      -4.117885682,     -0.4855803465,     -0.2583780706,       3.900572035,               -32
          0,           0,        1916,      -4.121544537,     -0.4933465876,       -0.14591861,        3.88677466,               -32
          0,           0,        1917,      -4.126347402,     -0.4903358303,     -0.2118445508,       3.896109898,               -32
          0,           0,        1918,      -4.142986019,     -0.4929203527,      -0.249062042,       3.884605031,               -32
          0,           0,        1919,      -4.149659051,     -0.5204900179,     -0.2625159709,       3.912180252,               -32
          0,           0,        1920,      -4.161403182,      -0.502773038,      -0.336849837,       3.914602924,               -32
          0,           0,        1921,      -4.162233389,     -0.3894503118,      -0.287025912,       3.930322856,               -32
          0,           0,        1922,      -4.170507981,     -0.4050939578,     -0.3125680335,       3.941220322,               -32
          0,           0,        1923,      -4.178467783,     -0.4164908522,     -0.3144389822,        3.92909344,               -32
          0,           0,        1924,       -4.18592785,     -0.4828361239,     -0.3546951868,       3.940039194,               -32
          0,           0,        1925,      -4.194281587,      -0.440521054,     -0.3482084732,       3.940222942,               -32
          0,           0,        1926,      -4.198695842,     -0.4869867292,     -0.2820811882,       3.926505406,               -32
          0,           0,        1927,      -4.206438599,     -0.4929173211,     -0.3209086413,       3.935610731,               -32
          0,           0,        1928,      -4.210690235,     -0.5318432906,      -0.304368926,       3.946798809,               -32
          0,           0,        1929,      -4.216154924,     -0.5178322006,     -0.3115904658,       3.935654222,               -32
          0,           0,        1930,      -4.226778169,     -0.5389961988,      -0.327218742,       3.927699867,               -32
          0,           0,        1931,      -4.232036883,     -0.4414711726,     -0.2347599389,       3.910644752,               -32
          0,           0,        1932,      -4.226506687,     -0.4486609727,     -0.2360083547,       3.917957699,               -32
          0,           0,        1933,      -4.229400327,     -0.4267107774,     -0.2231864773,       3.904497281,               -32
          0,           0,        1934,      -4.223204662,     -0.5725816994,     -0.3563325296,       3.900722108,               -32
          0,           0,        1935,      -4.220932093,     -0.4723761406,     -0.2490516557,       3.937359084,               -32
          0,           0,        1936,      -4.214411488,     -0.4921123131,     -0.2527240307,       3.940221396,               -32
          0,           0,        1937,      -4.214709389,      -0.468953618,     -0.2045579565,       3.949945424,               -32
          0,           0,        1938,       -4.20307314,     -0.4889906761,     -0.1972226412,        3.94358771,               -32
          0,           0,        1939,       -4.19149195,     -0.4943511234,     -0.1942258115,       3.945332926,               -32
          0,           0,        1940,      -4.176393595,     -0.5056879322,      -0.185586029,       3.956344096,               -32
          0,           0,        1941,      -4.161734876,     -0.5214447093,     -0.1872604671,       3.949185243,               -32
          0,           0,        1942,      -4.154478755,     -0.6014729659,     -0.2267293744,       3.926437285,               -32
          0,           0,        1943,      -4.149128912,     -0.6202509061,     -0.2218687076,       3.927427227,               -32
          0,           0,        1944,      -4.143393552,     -0.6258369253,     -0.2158192965,       3.927514368,               -32
